x,TFA,AMA,Th,Tz,TFA_r,AMA_r
5300.0,-26.668749690955305,61.93846514001316,41.84211801932297,-45.66848610976361,-25.958367435305625,63.114915461471284
5350.0,-19.60766313824379,57.5595240515252,42.831151674534404,-38.452454476549796,-19.281379010163384,59.055031280673674
5400.0,-13.953667761128994,53.50516690126514,42.665280747100894,-32.28740782260631,-14.357937242064276,54.35444678408197
5450.0,-9.450822865138242,49.8184167561094,41.81171440481357,-27.08606997361757,-9.648088164652162,50.43531357466527
5500.0,-5.855666473484943,46.48691309615872,40.56503049791029,-22.704875906144558,-4.980640573376466,47.6627126464065
5550.0,-2.9673461932649072,43.475174857367,39.103890633493,-18.999383311109185,-3.489666084614044,44.042553121671155
5600.0,-0.6298683392226181,40.74056061742282,37.53352244066176,-15.843862301163952,0.07526033578132285,42.37164682450539
5650.0,1.2745813093085037,38.24049620485765,35.913737148834365,-13.135411451422705,0.4140584711534261,39.28841174107848
5700.0,2.8337562403966214,35.93531992859868,34.27643553813301,-10.792274328006757,2.524539407457365,36.516335110306585
5750.0,4.1124286702859685,33.78902864432206,32.63628217147696,-8.750516713346254,3.18862547393664,34.283836746181194
5800.0,5.15789005061673,31.769065292289408,30.99713352622694,-6.960691251808691,5.608247247261459,32.62375355215551
5850.0,6.003984258314098,29.8456958111622,29.35586754245043,-5.385034752211968,5.6691129809948775,30.794722779620177
5900.0,6.6739418717774806,27.9912246640376,27.704622521895317,-3.9953158963863737,5.923990075077187,28.460085754838452
5950.0,7.182269322786912,26.179149481817298,26.032052117581557,-2.7713047719174906,7.836542764809751,27.09778951644477
6000.0,7.535883267252531,24.3832812091602,24.323960651008765,-1.6998060986954149,6.6924400185561215,25.220736050682397
6050.0,7.734610014242959,22.576818861769887,22.563540037760877,-0.7742163015139871,6.9413215471967815,22.771576105530638
6100.0,7.7711029778032925,20.731350096929738,20.73134939476713,0.005395698048352493,7.011210577171272,21.27345985247211
6150.0,7.6301672369759075,18.81574603253668,18.805141374091388,0.6316301618480447,7.126745286352677,19.417571296427358
6200.0,7.2874152805216434,16.794943292024307,16.75963939887503,1.088396711676426,8.241195592977043,18.63011721255879
6250.0,6.7071081402457695,14.628713392017382,14.566414711411914,1.3486355923492357,6.077997944003448,14.940210198737221
6300.0,5.838962540240256,12.270931907554894,12.19412731831768,1.3707767230687984,6.7872239793150255,14.021341762450671
6350.0,4.6136437488989035,9.671645098816686,9.609637388663364,1.093429547738649,4.1531927685890135,10.432509400327342
6400.0,2.9366734516001096,6.794445774843163,6.7809764295495905,0.4276120311415381,3.170511858774312,7.216004113906356
6450.0,0.6807280729865071,3.7605265782446033,3.6841028541373135,-0.7542852947137185,-0.29347431475781804,3.562037680572335
6500.0,-2.3227813639982817,2.6523513307085405,0.31712032278653624,-2.633325327867244,-1.8852225121949555,2.4972782227958845
6550.0,-6.2893202188569175,6.366317202813405,-3.2712813420890474,-5.461566909572563,-7.250490143571154,7.1483218871535765
6600.0,-11.473840721872289,11.819161358435617,-6.927777406735566,-9.575932091418672,-11.271889121801493,11.334723932806055
6650.0,-18.125438741745786,18.516443018111307,-10.29941089618702,-15.387683296535153,-18.175851041316925,18.291131671785813
6700.0,-26.353277611095084,26.5280419197704,-12.690775974131306,-23.295519167245608,-25.728726074181374,25.734455117264428
6750.0,-35.832964718614065,35.837018665539134,-12.923490980124335,-33.42566809685102,-35.95528758157119,35.859158957708885
6800.0,-45.35916459646903,46.09042997235546,-9.409659200196586,-45.119685823072395,-45.50611341865171,46.28487303181304
6850.0,-52.601540535126865,56.40112934586737,-0.8357169038335286,-56.39493743897504,-52.37437901450304,56.189742922503264
6900.0,-54.86875328014242,65.44168788434762,12.514363975780489,-64.23398794590025,-54.27990244535077,65.60756170673203
6950.0,-50.9736180864474,72.02935252093422,28.09047877013568,-66.32610818561247,-49.992380879549344,71.40462098654253
7000.0,-42.27590089649336,75.78480222833593,42.48063379905732,-62.75931803978101,-41.42967070625537,75.95414451081305
7050.0,-31.474176989505892,77.17472443435342,53.54356325604909,-55.57899716047294,-31.388365236714364,78.63895440692009
7100.0,-20.796030044612216,77.01830467937191,60.967366636186334,-47.06165595400775,-21.712975306070447,78.4517045734663
7150.0,-11.352123624955912,76.04814171482691,65.4680029296045,-38.69444986929904,-10.82611912559999,77.25007628117665
7200.0,-3.4187190790121282,74.76130775112354,67.9642902611141,-31.14656298793232,-4.30578531174203,74.87663781239287
7250.0,3.1288983298771713,73.4468665710923,69.20903285160536,-24.58763878165709,3.726591815779226,74.74612672546745
7300.0,8.542021178389897,72.2562613111763,69.7249427708662,-18.957838860704157,9.14833140140864,73.30759039097798
7350.0,13.075329337331116,71.26145947526642,69.84884823574572,-14.118569569357913,12.492563520669039,71.59927590578394
7400.0,16.945914997974807,70.49218255862544,69.79062802443609,-9.920485967601268,17.725651300441008,71.04132912780237
7450.0,20.32718272468686,69.95733824734418,69.67949200877365,-6.22876938508541,21.310885787659217,70.35618953299233
7500.0,23.354668191032697,69.65675151102064,69.59512514112677,-2.929434699559081,23.428654281649376,70.21200982708298
7550.0,26.1344496963609,69.58743731244404,69.58740029442548,0.07177727164784642,26.34319991829166,70.83648619294064
7600.0,28.75094522075032,69.74694214005329,69.68857150021873,2.8528827783224138,29.581601702345942,69.80242330029441
7650.0,31.273313439197008,70.13517129697021,69.92079159068693,5.4795215290279575,31.136040619200774,70.71153097277302
7700.0,33.76053016527652,70.75548203294167,70.30079313431085,8.008540591191585,33.32764851952804,71.80363049224042
7750.0,36.26545544636433,71.61547768924123,70.84286726299756,10.49117737032003,35.65238425131204,72.05609963089346
7800.0,38.83823993106533,72.72775949994895,71.56082711562814,12.975940212932413,39.403817184482996,73.51195780405469
7850.0,41.52939834887706,74.1108076612757,72.46936648346622,15.51137433278133,41.513641830466256,74.78731271743084
7900.0,44.39286222722065,75.79013294886873,73.58505098112518,18.14895381316523,44.39334466183341,76.53519376981751
7950.0,47.489337279990814,77.79984572607152,74.92705910005259,20.946403262081887,47.74520065612938,78.2863877767689
8000.0,50.890347503498134,80.18482336854737,76.51768412540402,23.971856722624487,50.62550905641702,81.01814703300181
8050.0,54.68346339835036,83.00371912600465,78.3824713733072,27.309441044469327,54.91752918293722,83.76407463636912
8100.0,58.97940663039219,86.33314625062195,80.54962863473817,31.067176703669862,58.39354057464187,86.49249139687636
8150.0,63.922019517847595,90.2734840655436,83.0478707657271,35.38860108299065,63.21126213436021,90.766947022125
8200.0,69.70247760287714,94.9568444929109,85.90083027760873,40.47035549224051,70.64060094479896,96.29138788994824
8250.0,76.57944906871326,100.55763950044926,89.11385774179634,46.589260782686736,76.29075732697045,101.4313469638982
8300.0,84.90640927975531,107.30532301552584,92.64371023465269,54.14402369074589,85.5533450812717,108.98420837535019
8350.0,95.16304928301471,115.49535091487762,96.32911804970759,63.71716486721785,94.96361421197544,116.00694910056005
8400.0,107.96893813543072,125.48214002535784,99.731115733062,76.15426462111044,108.72867613659695,126.98618441283884
8450.0,123.9874740068978,137.59809190578608,101.770282832568,92.6069350982542,124.2933304884767,138.57506021481504
8500.0,143.39772246144696,151.82555666430602,99.96639209402159,114.27038158740321,144.35401595285367,152.74038187306368
8550.0,164.06237180853867,166.79139867371674,89.31927589368117,140.8596380279432,163.20163436169028,166.23589540489544
8600.0,177.6729118107781,177.71076189559588,63.15690315920058,166.10936300176624,178.64691339278568,178.89976913153893
8650.0,170.61404870840624,176.18076631567772,23.174955300129124,174.64988939709198,169.63947157567145,175.21972926535489
8700.0,144.04108702126626,159.78907414292675,-10.17607136499631,159.4647164329095,143.94610457942449,159.615921430661
8750.0,120.30379430354462,140.5670110453687,-22.34471978711693,138.77967463524342,120.92672066437751,141.15683721121877
8800.0,112.04316115963726,132.1080176447068,-22.923201697019216,130.10401665579712,112.83718338802136,132.28446338376563
8850.0,114.42465768452958,137.5055250762745,-27.837821701238962,134.65817876917828,114.583415778039,137.76152609649634
8900.0,113.29269954952619,149.55077515387242,-48.07403239115406,141.61328242357203,113.92768929669693,150.34044767986634
8950.0,92.89910577625368,155.23553598194462,-80.5129807905843,132.72426890292758,93.20156146294677,155.23605058474962
9000.0,56.05193883184986,146.21076840686166,-104.20936977765352,102.55728179251444,55.10096825412902,145.0668323988145
9050.0,22.797861962549128,127.11947259342337,-107.41195330146392,67.98553228734956,23.446762662548746,125.90173953465256
9100.0,2.4345645281174906,106.46147786716669,-97.77154623409679,42.12803124589484,2.2300591042076205,105.50595312021326
9150.0,-7.64865103825552,88.34966351980577,-84.47406600053182,25.88040218776925,-8.434320885095959,88.06050356324646
9200.0,-11.783063044667008,73.50071588324968,-71.6812794619734,16.25267393522257,-11.92184461030164,72.85917314819902
9250.0,-12.797640175797888,61.481560755136115,-60.55016194421797,10.661153850145439,-12.010906514867635,61.73298908212675
9300.0,-12.21646483579408,51.68269108393935,-51.13778882183555,7.485126057138567,-12.592768997508946,50.82418159649679
9350.0,-10.82286799732517,43.58432322919448,-43.19925536593773,5.780792953860403,-11.454262425530324,42.463558737967155
9400.0,-9.017380296756137,36.79355526549993,-36.45196543789409,5.001992082158134,-8.674643129878127,36.392642980092454
9450.0,-7.00464781949245,31.026538645753423,-30.648585292826336,4.828076209504132,-6.64507367526998,29.732344982779285
9500.0,-4.887164135368133,26.085825509059287,-25.58886045684161,5.067594400637813,-5.304233229346403,25.421402756687154
9550.0,-2.7124477629762858,21.845537171157755,-21.11419028724689,5.605217463253672,-3.1324400484121298,19.985710377263246
9600.0,-0.4971335112298324,18.24766183188916,-17.098886987650122,6.372223011991481,-1.086079113347679,16.60836802915318
9650.0,1.760633201307766,15.3107191249415,-13.442134952487164,7.329879128742314,1.113003460260134,14.467864141696415
9700.0,4.0749588453017465,13.145608572978336,-10.06150157738109,8.46009519818302,4.148687433103195,11.960227379568385
9750.0,6.469403021656093,11.9460603131836,-6.887918644761795,9.76037569714215,5.588616971710524,10.814354300271567
9800.0,8.976301497166244,11.88638377847389,-3.8618484522362246,11.241541080346945,9.061653405050302,11.78090660807574
9850.0,11.637633444953694,12.960923389332851,-0.930374532396856,12.927487703866625,12.275014463571134,13.6395777094174
9900.0,14.507295280248783,14.984844482165705,1.9549385455724841,14.856775539723516,13.839276012712126,14.339670828841651
9950.0,17.65496756997403,17.75837082403389,4.8394107858860025,17.086247029975553,17.611178766491033,17.791673628867663
10000.0,21.17207409464036,21.17282772825481,7.765565671072035,19.697325296055386,21.443759307731323,21.59003093492003
10050.0,25.18069835833335,25.22206227747768,10.771619130338982,22.80624140098228,25.72817096757168,25.958914453829397
10100.0,29.846757980199488,29.98905518416455,13.886274291877632,26.580346444875484,29.96951326938632,30.37591056467114
10150.0,35.39908826463636,35.64239897933125,17.115537632034904,31.264020479909984,35.17039289346344,35.76531730963004
10200.0,42.15555692613221,42.44901151056551,20.41165640167616,37.219388242743,42.450714801955584,42.87935136113574
10250.0,50.55275648407054,50.80236648378353,23.600978811519926,44.98748981095565,51.37553462461514,51.76969130798786
10300.0,61.155553435379076,61.259477751400354,26.216331616607274,55.36630356943107,61.86732945619865,62.114488781505386
10350.0,74.54647884840193,74.5516315815989,27.11292027289152,69.44663653305521,73.91472737139854,74.08599525139323
10400.0,90.74284386544953,91.42462013825087,23.65996805200696,88.31006216282198,90.5791071510347,91.3760889125884
10450.0,107.19380070384436,111.84165080410436,10.572033848665255,111.34085932347521,107.46010951527607,112.32319726384395
10500.0,114.66527002148511,132.71356797089368,-18.99905001709876,131.34659196953987,115.41990685341948,133.23620614280551
10550.0,98.66203064392572,145.6888901616353,-62.43127334551461,131.63429957646557,97.99690425334495,144.98764717561997
10600.0,60.95014645896429,143.43655399252987,-97.55572093010642,105.15192026329876,60.41183663991035,143.53820178337358
10650.0,24.244433245292722,129.8479529133603,-109.19360817458836,70.26554496767749,23.802578338661384,129.7531795596094
10700.0,0.8320456195658819,113.57529488826492,-104.9906640534884,43.31637185365228,0.14758876735883608,113.70633138489694
10750.0,-11.462021357428398,99.18624397749385,-95.6415145233872,26.27949189074345,-10.688275050705068,99.09707136858157
10800.0,-17.342418812991344,87.66749116387359,-86.17415752225935,16.112218416366222,-16.543104749699616,86.8117467152672
10850.0,-19.928355026502643,78.73029218294155,-78.08554395519128,10.055184356004613,-19.36076034564625,78.10181540752131
10900.0,-20.89657916502068,71.8572104524753,-71.57343166834545,6.379856834444758,-20.523220360402192,71.67942035368027
10950.0,-21.113299123706764,66.59646451397136,-66.4710828120566,4.084634078269465,-21.772587770496212,66.00162307493015
11000.0,-21.03550031341925,62.6085252348752,-62.55508049400653,2.5863751611800296,-20.038082446126715,60.509550730828494
11050.0,-20.91876849016096,59.651133119722346,-59.63148100339336,1.5310636200941734,-20.862529556824352,58.29727872098582
11100.0,-20.921589282654608,57.55595997675229,-57.55185023618087,0.6877959273803484,-21.628108943671158,57.635690264709986
11150.0,-21.159366665783228,56.20928962358189,-56.20917976862232,-0.11112932289482268,-21.909398747224323,54.81752092317252
11200.0,-21.734670740958066,55.53805318701697,-55.528933049645175,-1.0064522700799643,-20.92115989463639,54.93475701470814
11250.0,-22.75651113396177,55.499973542857425,-55.45882122211242,-2.136869652470249,-22.383277907348084,55.08717146214054
11300.0,-24.354686882717328,56.076071409016,-55.95653745237318,-3.6594673123587285,-24.445715750693942,55.19629426328388
11350.0,-26.691345531760536,57.263461151681746,-56.972088474858076,-5.769325600372285,-26.9604300846802,56.69781229764069
11400.0,-29.968041715100625,59.06550590009883,-58.41843114681907,-8.718995904286874,-30.607386346536583,59.58320318285742
11450.0,-34.420006644502934,61.47454597949685,-60.12015044192373,-12.833055529597413,-35.032854457302385,61.43496738134979
11500.0,-40.27623600065132,64.43939262656325,-61.726659484537585,-18.500130566034503,-39.36972053487648,63.21064392557148
11550.0,-47.641760389012354,67.80716190096493,-62.583647810909106,-26.097858757832263,-47.254796549873134,67.47491416510317
11600.0,-56.240599094682025,71.23472675231866,-61.603971981686705,-35.7678197764004,-57.15141891921585,71.00679509553217
11650.0,-65.01759185819607,74.10023464359575,-57.31420983829521,-46.96728781660502,-65.95667602606396,74.61256448201112
11700.0,-71.8843778286927,75.52907916603493,-48.41979612508069,-57.966931459883185,-72.54091427137192,75.55485212377852
11750.0,-74.30240728233292,74.70033514859712,-34.97362843966588,-66.00746461633663,-73.45477033825813,73.75729918794731
11800.0,-70.91677376222566,71.36967763125578,-19.12284594476262,-68.76007306687687,-70.54494124733834,70.98774505677883
11850.0,-62.70147146641746,66.1117968702063,-4.055195813555892,-65.98730993396488,-63.304420274726155,66.80725000170159
11900.0,-52.10158046521665,59.9564011592076,7.9901751730729735,-59.42160499908629,-51.51412619800903,59.844982641414816
11950.0,-41.33496200538896,53.828544347173136,16.48579303944204,-51.24188535169514,-41.09742547590325,53.95420870190314
12000.0,-31.61288985189097,48.28792209344887,22.001066220842414,-42.984607771260336,-31.510652301443052,48.89760450556282
12050.0,-23.30487550722763,43.56887191934639,25.401408018618532,-35.39795292098221,-22.76790202039041,44.29887168435727
12100.0,-16.339983692784678,39.71241049486785,27.43838543545328,-28.709067417949964,-16.556624715574642,39.70987596139526
12150.0,-10.488874685670348,36.671901800285,28.65193731185123,-22.888749855059647,-11.146777136058304,38.750849831231264
12200.0,-5.49986585232319,34.372768775383264,29.39897758389477,-17.80975435843,-5.182491217946846,34.781908488407275
12250.0,-1.1483411030286028,32.740231279025984,29.907359722396713,-13.321883449395369,-1.4764259677584928,32.1681210701608
12300.0,2.7531395522363744,31.710198688215193,30.321505183647787,-9.28132664246362,3.5627095886335174,32.735125684378794
12350.0,6.3594800158907905,31.232808511357106,30.73420493844209,-5.5585046828209865,5.905720833641696,31.518779684761373
12400.0,9.802006309345208,31.273553124818324,31.20716180325709,-2.0367074498233406,8.971802517092913,32.2814185209086
12450.0,13.198060201104811,31.814308585312506,31.78379395960433,1.3930801466206408,13.561299322446391,33.602489947272126
12500.0,16.660426985626312,32.8552834332239,32.49694591094752,4.8392309242717815,17.524561348534263,34.12799985401351
12550.0,20.306993281533348,34.41841477713087,33.37305907824878,8.418206669495412,21.232565215087714,35.899790588916815
